as_of,test_year,cutoff_used,label,confidence,size_mult,degradation_level,crisis,fwd_1d_ret,fwd_5d_ret,fwd_20d_ret
2020-02-03,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,0.015241233413692878,0.03258065935275156,-0.07367679675185568
2020-02-04,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,0.011548011833685479,0.01884146628585004,-0.04923104588800564
2020-02-05,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,0.0033647692139919805,0.013699453344137913,-0.09132972240227577
2020-02-06,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,-0.005329741243982222,0.00922226012864824,-0.10934788460146327
2020-02-07,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,0.007465672262335632,0.01625543881884206,-0.17450310275542702
2020-02-10,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,0.001732753287701394,0.006125401608429559,-0.13822174772006124
2020-02-11,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,0.00644280838434641,0.009187050515928386,-0.18164998367459317
2020-02-12,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,-0.0010667789362672764,-0.0013925824670394382,-0.2646849360105835
2020-02-13,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,0.0016020258642468477,-0.010621421572561518,-0.2009733025411481
2020-02-14,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,-0.0025767485291267045,-0.044964706952967726,-0.289543890781472
2020-02-18,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,0.0047810353257122795,-0.07151173342033956,-0.24925031660351127
2020-02-19,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,-0.004108055824236567,-0.07932845101561414,-0.29065437533310967
2020-02-20,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,-0.010298629023194672,-0.11705046234070404,-0.28621477242522364
2020-02-21,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,-0.033165559529125144,-0.11161081978313603,-0.30986731473024487
2020-02-24,2020,2020-01-01,BEAR_TREND,1.0,0.5,0,0,-0.030302029101208383,-0.041343386366303525,-0.3044443107207069
2020-02-25,2020,2020-01-01,BEAR_TREND,1.0,0.5,0,1,-0.0036779725917076567,-0.03969315871463752,-0.21772006286785717
2020-02-26,2020,2020-01-01,BEAR_TREND,1.0,0.5,0,1,-0.04491201814739609,0.004365966771225693,-0.20307813200172398
2020-02-27,2020,2020-01-01,CRISIS,1.0,0.0,0,1,-0.00420131375518884,0.016638235120468803,-0.11688339968109085
2020-02-28,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.04330652746129027,0.004050412954107463,-0.13957276225223447
2020-03-02,2020,2020-01-01,BEAR_TREND,1.0,0.5,0,0,-0.028632794901408687,-0.11278256331914038,-0.14850500600158412
2020-03-03,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.04203353891971284,-0.03936816778980623,-0.13647175111457555
2020-03-04,2020,2020-01-01,BEAR_TREND,1.0,0.5,0,1,-0.0332418736002722,-0.12305831299807679,-0.2085999189222595
2020-03-05,2020,2020-01-01,CRISIS,1.0,0.0,0,1,-0.016531104572529487,-0.1796931221604554,-0.16249808166847934
2020-03-06,2020,2020-01-01,CRISIS,1.0,0.0,0,1,-0.0780943555979362,-0.09460100574541674,-0.16072937311439572
2020-03-09,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.0517447239017792,-0.12536935336112942,-0.028489329074680936
2020-03-10,2020,2020-01-01,CRISIS,1.0,0.0,0,1,-0.04874831450214745,-0.12350036135591957,-0.07534485118179979
2020-03-11,2020,2020-01-01,CRISIS,1.0,0.0,0,1,-0.09567722455503547,-0.12523687361997426,0.004670224573657622
2020-03-12,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.08548614287599543,-0.03063155144080798,0.12787035570845595
2020-03-13,2020,2020-01-01,CRISIS,1.0,0.0,0,1,-0.10942365187046366,-0.14545722032815556,0.029559754354396395
2020-03-16,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.053992189718404804,-0.06499469436322991,0.19015551157957034
2020-03-17,2020,2020-01-01,CRISIS,1.0,0.0,0,1,-0.050632924769215104,-0.03251675109362273,0.10519530921823983
2020-03-18,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.0021249631971735905,0.034338219783975,0.16975495022365483
2020-03-19,2020,2020-01-01,CRISIS,1.0,0.0,0,1,-0.043094143194737144,0.09241178414433326,0.19880883949671024
2020-03-20,2020,2020-01-01,CRISIS,1.0,0.0,0,1,-0.025568256634851072,0.10760476165567501,0.23072532158108827
2020-03-23,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.09060321035958774,0.17358152633094615,0.22466903348216927
2020-03-24,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.014970183334671372,0.0600451905847168,0.1478512285208866
2020-03-25,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.05838989417836382,-0.0025931782609953657,0.13084014966904212
2020-03-26,2020,2020-01-01,CRISIS,1.0,0.0,0,1,-0.029785746696340376,-0.035873097782223584,0.08334576799838289
2020-03-27,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.032475782222488814,-0.0206376756383293,0.1327048793977863
2020-03-30,2020,2020-01-01,CRISIS,1.0,0.0,0,1,-0.014905516115017892,0.012268085240283666,0.09203138449482662
2020-03-31,2020,2020-01-01,CRISIS,1.0,0.0,0,1,-0.04500469063843626,0.028632440129556347,0.13757529509934296
2020-04-01,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.02307518634538086,0.11326397694882062,0.1800934066927069
2020-04-02,2020,2020-01-01,CRISIS,1.0,0.0,0,1,-0.014454130406926446,0.10471366076649935,0.12294062340650869
2020-04-03,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.0671661111821169,0.11068150874833793,0.14255229684216753
2020-04-06,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.0010195495556359901,0.0714720031867504,0.080533509951638
2020-04-07,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.033568293775975366,0.04763737096907694,0.0721154466216396
2020-04-08,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.015217556436690982,0.018501864918298194,0.04981228455792852
2020-04-09,2020,2020-01-01,CRISIS,1.0,0.0,0,1,-0.009130046766302802,0.03033780343665704,0.05118588816266967
2020-04-13,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.029492795076685896,0.02151179945443693,0.06108980110437323
2020-04-14,2020,2020-01-01,CRISIS,1.0,0.0,0,1,-0.021247885090718732,-0.03788031663597624,0.010148406005025867
2020-04-15,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.004824058307029366,0.004824058307029366,0.01382424201351884
2020-04-16,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.027015328237243175,-7.160726673405282e-05,0.02103195825177373
2020-04-17,2020,2020-01-01,CRISIS,1.0,0.0,0,1,-0.01761796415022554,-0.012803672884851403,-0.0012558366057321413
2020-04-20,2020,2020-01-01,CRISIS,1.0,0.0,0,1,-0.03036334719410705,0.019390188835848088,0.047622545234184965
2020-04-21,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.02219473230299629,0.046476904354089354,0.06933064897271302
2020-04-22,2020,2020-01-01,CRISIS,1.0,0.0,0,1,-7.16072667339418e-05,0.050555325058927236,0.06388379258729171
2020-04-23,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.013938365281739973,0.04084844747421168,0.0566145942253764
2020-04-24,2020,2020-01-01,CRISIS,1.0,0.0,0,1,0.014418896756123623,-0.000635534285825412,0.04406855980093738
2020-04-27,2020,2020-01-01,BULL_TREND,1.0,1.0,0,1,-0.004598657227248615,-0.012123375212240717,0.041908938907436744
2020-04-28,2020,2020-01-01,BULL_TREND,1.0,1.0,0,1,0.02617851841739105,0.0016100294248357905,0.06229629909343637
2020-04-29,2020,2020-01-01,BULL_TREND,1.0,1.0,0,1,-0.009310704218813748,-0.030558475812628716,0.033286967765457254
2020-04-30,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,-0.026473090154659262,-0.009639243530645825,0.04764534496002382
2020-05-01,2020,2020-01-01,BULL_TREND,1.0,1.0,0,1,0.0027580029396157,0.034123609434945745,0.08048325217301455
2020-05-04,2020,2020-01-01,BULL_TREND,1.0,1.0,0,1,0.009239355611170952,0.03149135883351306,0.08643344061595926
2020-05-05,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,-0.006779047975229324,0.0016771586718780096,0.0908137688022046
2020-05-06,2020,2020-01-01,BULL_TREND,0.9971,1.0,0,0,0.012067026134848113,-0.009322954095452918,0.0953739932514166
2020-05-07,2020,2020-01-01,VOLATILE_TRANSITION,0.7837,0.5,0,0,0.016545895336540273,-0.009420094509066446,0.1100528168770285
2020-05-08,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,0.00020559012141174726,-0.02106384884460255,0.10518426539675385
2020-05-11,2020,2020-01-01,BULL_TREND,1.0,1.0,0,0,-0.019931673211812995,0.00854686400472171,0.09671747667582231
2020-05-12,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.01768629726264881,0.01848803530751053,0.11277766390001598
2020-05-13,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,1,0.011967788335880414,0.05443920724513718,0.0675071729038541
2020-05-14,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.0045969242232708485,0.0347755762232107,0.06751580276435254
2020-05-15,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.030459657748211244,0.03199666668290191,0.07255113564016868
2020-05-18,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.01027121272874576,0.013830558357434297,0.06088115073954792
2020-05-19,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.016987972438648358,0.0395928926661413,0.06743828111550743
2020-05-20,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.0069038175937778945,0.02034182103674209,0.05001198004883034
2020-05-21,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.001899060028332844,0.032013031775930845,0.05126910416898167
2020-05-22,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.012320605198896883,0.03421998285905081,0.05600766454620376
2020-05-26,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.014878674185241136,0.030092132137465866,0.0479575526152205
2020-05-27,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.001844503660186958,0.02849836905145131,0.006253746784778524
2020-05-28,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.00445574308498542,0.02769227397620533,0.018920718060261743
2020-05-29,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.0040416126392250895,0.04935582707640518,-0.009692539402123002
2020-06-01,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.008280160796446223,0.05776479119344158,0.000817607206503812
2020-06-02,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.013308449428409475,0.04125532037327151,0.005313422761078712
2020-06-03,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.0026268172293092418,0.021846258718260625,-0.0009402986899949006
2020-06-04,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.025629474636873706,-0.03452623574241809,0.007207080218204709
2020-06-05,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.012087453406334214,-0.0473789292410437,-0.002802143451572703
2020-06-08,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.007456959621831238,-0.04996921009908761,-0.024873617600216558
2020-06-09,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.005579680875163917,-0.024408400144100062,-0.010033490504090525
2020-06-10,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.05764919827858228,-0.023009579528150415,-0.010145778505257441
2020-06-11,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,1,0.011975969209099713,0.03715818304885876,0.06113441775006878
2020-06-12,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,1,0.009335476951376931,0.019027156520930566,0.039497020950039596
2020-06-15,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,0.01924765279383389,0.016078724444980486,0.04322864160240991
2020-06-16,2020,2020-01-01,VOLATILE_TRANSITION,1.0,0.5,0,0,-0.004153863306094574,0.0014801280634846314,0.03293176209707416
