as_of,label,confidence,size_mult,degradation_level,crisis,needs_llm_review,fwd_1d_ret,fwd_5d_ret,fwd_20d_ret
2024-12-04,VOLATILE_TRANSITION,0.6054,0.3886,0,0,1,-0.0016454981148955605,-0.0003291200715698217,-0.022574630966834763
2024-12-05,VOLATILE_TRANSITION,0.6619,0.5,0,0,1,0.0018955339483279765,-0.0038407374609183975,-0.01532372624962719
2024-12-06,VOLATILE_TRANSITION,0.6108,0.4019,0,0,1,-0.0051497285097474865,-0.005922801092502761,-0.028296419108988502
2024-12-09,VOLATILE_TRANSITION,0.7497,0.5,0,0,1,-0.003109016445658197,0.003489590718262381,-0.021839661510830277
2024-12-10,BEAR_TREND,0.8586,0.5,0,0,1,0.007730560713786305,0.002471759309886412,-0.033769579303102315
2024-12-11,BEAR_TREND,0.8276,0.5,0,0,0,-0.005152491366319456,-0.034866405261272715,-0.03969519113760844
2024-12-12,BEAR_TREND,0.856,0.5,0,0,0,-0.00019851901320733223,-0.03016584305092973,-0.03339334481200196
2024-12-13,BEAR_TREND,0.6273,0.4432,0,0,1,0.0042699831168779845,-0.018322079461007057,-0.015615268413261107
2024-12-16,BEAR_TREND,0.8521,0.5,0,0,0,-0.004120154939941889,-0.016642497616627616,-0.021685899005213893
2024-12-17,BEAR_TREND,0.6516,0.5,0,0,0,-0.029803473706515593,-0.001598949989939591,-0.007775552330193003
2024-12-18,BEAR_TREND,1.0,0.5,0,1,0,-0.00030721126247723607,0.029139502207544243,0.03206590407484611
2024-12-19,BEAR_TREND,1.0,0.5,0,0,0,0.01201121013771611,0.018619077078070978,0.03818657217326504
2024-12-20,BEAR_TREND,0.9995,0.5,0,0,0,0.005988218390593936,-0.004956576015723635,0.03146409734748756
2024-12-23,BEAR_TREND,0.9989,0.5,0,0,0,0.011114961325819683,-0.014478114618346694,0.022330921372807788
2024-12-24,BEAR_TREND,1.0,0.5,0,0,0,6.662663576362249e-05,-0.02770658865343245,-0.0032097150079124503
2024-12-26,BEAR_TREND,1.0,0.5,0,0,0,-0.010526616031051095,-0.01561523385008956,0.005288175497076386
2024-12-27,BEAR_TREND,1.0,0.5,0,0,0,-0.011411505727450755,0.0005882873885358908,0.011428468551496707
2024-12-30,BEAR_TREND,1.0,0.5,0,0,0,-0.0036380505985887934,0.0006970824960608191,0.028594698741303937
2024-12-31,BEAR_TREND,1.0,0.5,0,0,0,-0.002457043731384778,0.00581815192826074,0.026856324748154137
2025-01-02,BEAR_TREND,1.0,0.5,0,0,0,0.01250336668616514,-0.007098451912177173,0.02245827242054088
2025-01-03,BEAR_TREND,1.0,0.5,0,0,0,0.00576066668960995,-0.01783933209697941,0.016606151301210348
2025-01-06,BEAR_TREND,1.0,0.5,0,0,0,-0.011304015371139453,-0.022121078301162167,0.014881690941831227
2025-01-07,BEAR_TREND,1.0,0.5,0,0,0,0.0014608337808474925,0.007050334965072791,0.030052760220550256
2025-01-08,BEAR_TREND,1.0,0.5,0,0,0,-0.015267378437752055,0.0036473348709917808,0.019135299180617737
2025-01-10,BEAR_TREND,1.0,0.5,0,0,0,0.001550440518178986,0.029440769385439935,0.04196451000586121
2025-01-13,BEAR_TREND,1.0,0.5,0,0,0,0.0013760358876975243,0.03725553263345782,0.041142834016203444
2025-01-14,BEAR_TREND,1.0,0.5,0,0,0,0.018190085097014475,0.04165307943557939,0.036362621128437134
2025-01-15,BEAR_TREND,1.0,0.5,0,0,0,-0.0019232784062486186,0.028627829855251363,0.02859398550354486
2025-01-16,BEAR_TREND,1.0,0.5,0,0,0,0.010039953635990084,0.02760123811791404,0.030525310510658432
2025-01-17,BEAR_TREND,1.0,0.5,0,0,0,0.009153480738035569,0.002995309693386572,0.023277038946693862
2025-01-21,BEAR_TREND,0.9998,0.5,0,0,0,0.0056214680360890945,0.002437701334200071,0.01638335315208539
2025-01-22,BEAR_TREND,0.9998,0.5,0,0,0,0.005458226246474629,-0.007634696131987639,0.006496940270931395
2025-01-23,BEAR_TREND,0.9978,0.5,0,0,0,-0.002919379508978026,-0.007724657058210349,-0.016088677320418077
2025-01-24,BEAR_TREND,0.9966,0.5,0,0,0,-0.014145469544892042,-0.010115648440961134,-0.01769803076829024
2025-01-27,BEAR_TREND,0.9996,0.5,0,0,0,0.00859244878591836,-0.0026694113906045036,-0.008558873233383446
2025-01-28,BEAR_TREND,0.9988,0.5,0,0,0,-0.004482919611252245,-0.004532597809201566,-0.016509140685992962
2025-01-29,BEAR_TREND,0.9979,0.5,0,0,0,0.005367078407106485,0.004004499196836653,-0.02784937815025057
2025-01-30,BEAR_TREND,0.987,0.5,0,0,0,-0.005321949711351581,0.0021155983314693483,-0.017949222569807133
2025-01-31,BEAR_TREND,0.9911,0.5,0,0,0,-0.006729546139925269,-0.0017446857152967343,-0.029992296714070665
2025-02-03,BEAR_TREND,0.9898,0.5,0,0,0,0.0067082232603601355,0.0118439088845943,-0.03498002811942991
2025-02-04,BEAR_TREND,0.9941,0.5,0,0,0,0.004054603433442994,0.005865978610256617,-0.031107724243338408
2025-02-05,BEAR_TREND,0.9981,0.5,0,0,0,0.003475614030269414,-0.0014233466981101728,-0.052149684955546394
2025-02-06,BEAR_TREND,0.9945,0.5,0,0,0,-0.00915358332287397,0.005624136595307583,-0.050138568570378905
2025-02-07,BEAR_TREND,0.999,0.5,0,0,0,0.006791192825762904,0.014864250352907282,-0.06689742361376771
2025-02-10,BEAR_TREND,0.9989,0.5,0,0,0,0.0007606343957031747,0.01097790966202239,-0.08089607850484104
2025-02-11,BEAR_TREND,0.996,0.5,0,0,0,-0.003221595172957281,0.012588495919223952,-0.07672108246743581
2025-02-12,BEAR_TREND,0.993,0.5,0,0,0,0.010557671879154684,0.011634939259135058,-0.08608451125137428
2025-02-13,BEAR_TREND,0.9401,0.5,0,0,0,-4.925370981989641e-05,-0.016056303185120746,-0.07695206669581955
2025-02-14,BEAR_TREND,0.9531,0.5,0,0,0,0.0029357672567349447,-0.02048527145056489,-0.06978842915479844
2025-02-18,BEAR_TREND,0.8892,0.5,0,0,0,0.0023549435384666584,-0.028209602936429268,-0.08253593071103205
2025-02-19,BEAR_TREND,0.8733,0.5,0,0,0,-0.0041602634378903325,-0.030003479261620614,-0.07472300268763865
2025-02-20,BEAR_TREND,0.9444,0.5,0,0,0,-0.017104082781476126,-0.04149877793198686,-0.07354431983619358
2025-02-21,BEAR_TREND,0.9993,0.5,0,0,0,-0.004550273571690688,-0.009601018405865469,-0.057111522212915156
2025-02-24,BEAR_TREND,1.0,0.5,0,0,0,-0.004973259631297022,-0.022504813743308483,-0.03583855351407139
2025-02-25,BEAR_TREND,1.0,0.5,0,0,0,0.0005046465936875411,-0.02924751597274733,-0.028690247754072806
2025-02-26,BEAR_TREND,1.0,0.5,0,0,0,-0.01596182659286549,-0.019308956848910874,-0.040770146156007714
2025-02-27,BEAR_TREND,1.0,0.5,0,0,0,0.015605502647115355,-0.02109204121164243,-0.02779942165857119
2025-02-28,BEAR_TREND,1.0,0.5,0,0,0,-0.017519874487343268,-0.03073142594529199,-0.0620155911230329
2025-03-03,BEAR_TREND,1.0,0.5,0,0,0,-0.011836893452684794,-0.039724527449723546,-0.03888042154805682
2025-03-04,BEAR_TREND,1.0,0.5,0,0,0,0.010747808210532117,-0.03630004383793617,-0.024620303791315856
2025-03-05,BEAR_TREND,1.0,0.5,0,0,0,-0.01775099668021063,-0.041488021783595896,-0.0288851412344181
2025-03-06,BEAR_TREND,1.0,0.5,0,0,0,0.0056047542726263,-0.03717427143276042,-0.06005744119002976
2025-03-07,BEAR_TREND,1.0,0.5,0,0,0,-0.026635555869501948,-0.02276347870233908,-0.12001665206063339
2025-03-10,BEAR_TREND,1.0,0.5,0,0,0,-0.008312958435207851,0.01171992491065299,-0.09754672787512553
2025-03-11,BEAR_TREND,1.0,0.5,0,0,0,0.00530655307288197,0.009174137186682474,-0.10423513993608324
2025-03-12,BEAR_TREND,1.0,0.5,0,0,0,-0.013330418660348009,0.014779851706224756,-0.015387456875433525
2025-03-13,BEAR_TREND,1.0,0.5,0,0,0,0.02065582868057092,0.025515977425984326,-0.04581246884573997
2025-03-14,BEAR_TREND,1.0,0.5,0,0,0,0.007711215109664327,0.005093171268982344,-0.04844239263858352
2025-03-17,BEAR_TREND,1.0,0.5,0,0,0,-0.010808337476654883,0.015264018565574577,-0.046562964622475
2025-03-18,BEAR_TREND,1.0,0.5,0,0,0,0.01089078411239508,0.02882447542421529,-0.0388449813201982
2025-03-19,BEAR_TREND,1.0,0.5,0,0,0,-0.002891692811274549,0.0055903513431332374,-0.07033446355195083
2025-03-20,BEAR_TREND,1.0,0.5,0,0,0,0.0003298107530131933,0.005828408619317216,-0.06630794819824959
2025-03-21,BEAR_TREND,1.0,0.5,0,0,0,0.017908555198050014,-0.014752194784271588,-0.08883285487134684
2025-03-24,BEAR_TREND,1.0,0.5,0,0,0,0.0024038818271738815,-0.025588748878120238,-0.08157401028870859
2025-03-25,BEAR_TREND,1.0,0.5,0,0,0,-0.01193834026356333,-0.025179907053386463,-0.06957929427515797
2025-03-26,BEAR_TREND,1.0,0.5,0,0,0,-0.0026556435220658203,-0.007158044502196703,-0.03851633140963184
2025-03-27,BEAR_TREND,1.0,0.5,0,0,0,-0.020138283935378976,-0.0535726144159564,-0.028990593896755734
2025-03-28,BEAR_TREND,1.0,0.5,0,0,0,0.00671277169810125,-0.0906669697524195,-0.008656497961892495
2025-03-31,BEAR_TREND,1.0,0.5,0,0,0,0.002824468752555598,-0.09833930993261009,-0.009063506457717807
2025-04-01,BEAR_TREND,1.0,0.5,0,0,0,0.00632832407041195,-0.11496152756657319,-0.011462273816669089
2025-04-02,BEAR_TREND,1.0,0.5,0,0,0,-0.04928069709227745,-0.02816550692400821,-0.010717203232188166
2025-04-03,BEAR_TREND,1.0,0.5,0,0,0,-0.05854306726048053,-0.02258250117269711,0.05600879908217915
2025-04-04,CRISIS,1.0,0.0,0,1,0,-0.0017811932094612404,0.05672095751551476,0.11524308458166144
2025-04-07,CRISIS,1.0,0.0,0,1,0,-0.015662714676747957,0.06887666722949093,0.10789477758757848
2025-04-08,CRISIS,1.0,0.0,0,1,0,0.1050192812545172,0.0828430874254511,0.1302569745916431
2025-04-09,BEAR_TREND,1.0,0.5,0,1,1,-0.04381899412347667,-0.04185066318641639,0.029966071835076713
2025-04-10,CRISIS,1.0,0.0,0,1,0,0.017842705515039414,0.0034883980930437986,0.07579386888321138
2025-04-11,CRISIS,1.0,0.0,0,1,0,0.009701552505080091,-0.0375696979682445,0.09186424902516799
2025-04-14,BEAR_TREND,1.0,0.5,0,1,1,-0.0028009238239182777,-0.022017368246936342,0.08851457482354208
2025-04-15,BEAR_TREND,1.0,0.5,0,1,0,-0.022228147554083866,-0.004073665654881653,0.09296707892507539
2025-04-16,BEAR_TREND,1.0,0.5,0,1,0,0.0014269268974194116,0.040007037157176795,0.12327391758493045
2025-04-17,BEAR_TREND,1.0,0.5,0,1,0,-0.02380270230206527,0.046028874092407523,0.12877790328830319
2025-04-21,BEAR_TREND,1.0,0.5,0,1,0,0.026017758916625056,0.07194274378715715,0.15756589014579792
2025-04-22,BEAR_TREND,1.0,0.5,0,1,0,0.015495355748962103,0.051341838397229056,0.12441902222091072
2025-04-23,BEAR_TREND,1.0,0.5,0,1,0,0.021049019601060648,0.03571043957855857,0.08860348640096993
2025-04-24,BEAR_TREND,1.0,0.5,0,1,0,0.0072253777163768795,0.02154773769927565,0.06658258289185404
2025-04-25,BEAR_TREND,1.0,0.5,0,1,0,0.00038118993595781525,0.029274938622814384,0.05170325753707794
2025-04-28,BEAR_TREND,1.0,0.5,0,1,0,0.006299453156047408,0.02298282228143078,0.07315968305151288
2025-04-29,BEAR_TREND,1.0,0.5,0,1,0,0.00039692408336877705,0.008081926734540668,0.06027209791863197
2025-04-30,BEAR_TREND,1.0,0.5,0,1,0,0.007086803603094882,0.011919808171588109,0.06403494485066696
2025-05-01,BEAR_TREND,1.0,0.5,0,1,0,0.014844241310975725,0.011800223937625365,0.05536569827848381
2025-05-02,BEAR_TREND,1.0,0.5,0,1,0,-0.005734294466325229,-0.004269894823340725,0.04578656146459159
2025-05-05,VOLATILE_TRANSITION,0.6039,0.3848,0,1,1,-0.008358430352621848,0.03456892103449727,0.057816082761552146
2025-05-06,VOLATILE_TRANSITION,0.9983,0.5,0,1,1,0.00420554784974847,0.05017900120586205,0.06644604305419533
2025-05-07,VOLATILE_TRANSITION,1.0,0.5,0,1,1,0.006967790512363292,0.04711748991878939,0.05684742326519232
2025-05-08,BEAR_TREND,1.0,0.5,0,0,1,-0.0012742246627532872,0.04495108006463844,0.06031224458558304
2025-05-09,BEAR_TREND,0.9996,0.5,0,0,0,0.03304740194942668,0.05291130832478408,0.06262179541455248
2025-05-12,BEAR_TREND,0.9979,0.5,0,0,0,0.006603941016484205,0.020343408321448653,0.03446049177779531
2025-05-13,BEAR_TREND,0.9998,0.5,0,0,0,0.0012780596636838837,0.010241203911373953,0.02474264176794505
2025-05-14,BEAR_TREND,0.9999,0.5,0,0,0,0.00488444746329697,-0.008049829979412837,0.027502202414066312
2025-05-15,BEAR_TREND,0.9983,0.5,0,0,0,0.006333868474471371,-0.012481840313954051,0.011076114634864354
2025-05-16,BEAR_TREND,0.9995,0.5,0,0,0,0.001093918100038005,-0.025395544016203586,0.01427132472765047
2025-05-19,BEAR_TREND,0.9116,0.5,0,0,0,-0.003362231831992357,-0.006220082187197384,0.0045053927305136465
2025-05-20,VOLATILE_TRANSITION,0.704,0.5,0,0,1,-0.01685069102724135,-0.008636109316853546,0.007742341667077213
2025-05-21,VOLATILE_TRANSITION,0.725,0.5,0,0,1,0.0003946470773714683,0.012335633887834208,0.022607261442673332
2025-05-22,VOLATILE_TRANSITION,0.7289,0.5,0,0,1,-0.006825886893621624,0.010804469166093567,0.03230054442141439
2025-05-23,VOLATILE_TRANSITION,0.5514,0.2536,0,0,1,0.020790563334847745,0.02348442029626674,0.050877971371134034
2025-05-27,VOLATILE_TRANSITION,0.5717,0.3043,0,0,1,-0.005785206821900979,0.00835663032092926,0.030051286442772218
2025-05-28,VOLATILE_TRANSITION,0.5862,0.3404,0,0,1,0.003947277340796251,0.013951969452848267,0.04415091521394521
2025-05-29,BULL_TREND,0.8745,1.0,0,0,1,-0.0011184568183596477,0.005084322646229156,0.04521296296683852
2025-05-30,BULL_TREND,0.8074,1.0,0,0,0,0.005632901726823958,0.016542576914801987,0.05138616642795624
2025-06-02,BULL_TREND,0.8286,1.0,0,0,0,0.0057025903821517065,0.011759522544761314,0.0451586830401316
2025-06-03,BULL_TREND,0.7787,1.0,0,0,0,-0.0002683402981673577,0.011726605666112722,0.043943494223589674
2025-06-04,BULL_TREND,0.7865,1.0,0,0,0,-0.004832872149647116,0.009111723029974206,0.05245363153794069
2025-06-05,BULL_TREND,0.6971,1.0,0,0,0,0.010269083956155445,0.01804243771891012,0.04968371629476076
2025-06-06,VOLATILE_TRANSITION,0.524,0.25,0,0,1,0.000901179756201298,-0.0035717465205765686,0.03844490953993507
2025-06-09,VOLATILE_TRANSITION,0.6108,0.4019,0,0,1,0.005669870561495927,0.005002675574404147,0.043731486394307906
2025-06-10,VOLATILE_TRANSITION,0.7496,0.5,0,0,1,-0.0028522211046140278,-0.009202899247999663,0.04077407866082483
2025-06-11,VOLATILE_TRANSITION,0.8426,0.5,0,0,1,0.003974431822556523,-0.006518519887301344,0.04008186005257186
2025-06-12,VOLATILE_TRANSITION,0.723,0.5,0,0,1,-0.011180063253280026,-0.0127754038199418,0.037941333758703344
2025-06-13,BULL_TREND,0.996,1.0,0,0,1,0.009514092086442716,0.0082480627465773,0.045191239403739036
2025-06-16,BULL_TREND,0.7108,1.0,0,0,0,-0.008545134970438073,0.009779462974103703,0.03880225317614139
2025-06-17,BULL_TREND,0.9908,1.0,0,0,0,-0.00015063576973428638,0.019053048586958,0.05416740365923012
2025-06-18,BULL_TREND,0.9851,1.0,0,0,0,-0.002348536060589046,0.027180729604429743,0.05355402077268212
2025-06-20,BULL_TREND,0.9991,1.0,0,0,0,0.009877376928964843,0.03471427136167682,0.05803658080600438
2025-06-23,BULL_TREND,0.9924,1.0,0,0,0,0.011047415251082215,0.0294926623723073,0.04783801363547768
2025-06-24,BULL_TREND,0.9846,1.0,0,0,0,0.0005601616901342865,0.017914218368515478,0.04520581935160872
2025-06-25,BULL_TREND,0.9769,1.0,0,0,0,0.00782388205272233,0.02195624425273679,0.04496648718138507
2025-06-26,BULL_TREND,0.9923,1.0,0,0,0,0.0049684323619594295,0.02201455451201939,0.041234296659343306
2025-06-27,BULL_TREND,0.9567,1.0,0,0,0,0.004781105489127135,0.009383431286786426,0.03582630902319983
2025-06-30,BULL_TREND,0.9907,1.0,0,0,0,-0.0003235797161743603,0.0040302013048392205,0.02817843349161664
2025-07-01,BULL_TREND,0.996,1.0,0,0,0,0.0045332765158159205,0.01037793349002003,0.027216002768060354
2025-07-02,BULL_TREND,0.9485,1.0,0,0,0,0.007881385954874975,0.008655000673118307,0.018744432637731734
2025-07-03,BULL_TREND,0.6704,1.0,0,0,0,-0.0074520170832973465,-0.002750556947425209,-0.005788926252217608
2025-07-07,BULL_TREND,0.6359,0.9293,0,0,1,-0.0005477162177452977,0.006654013228690525,0.01690075923602974
2025-07-08,BULL_TREND,0.7535,1.0,0,0,0,0.005996626767211355,0.002901619203335315,0.012299559265048776
2025-07-09,BEAR_TREND,0.8476,0.5,0,0,1,0.0028203102183428364,0.00025634700487775497,0.013973131006930872
2025-07-10,BEAR_TREND,0.5609,0.2772,0,0,1,-0.0035154238705955576,0.0035472910670053537,0.010274515242404858
2025-07-11,BEAR_TREND,0.8565,0.5,0,0,0,0.0019082159291465839,0.006350026990205704,0.02174406770677395
2025-07-14,BEAR_TREND,0.8405,0.5,0,0,0,-0.004273265144196681,0.0063379328457917605,0.017781283143985416
2025-07-15,BEAR_TREND,0.9961,0.5,0,0,0,0.0033431911185151097,0.010801284483491491,0.03303111608524034
2025-07-16,BEAR_TREND,0.9714,0.5,0,0,0,0.006119689977517551,0.016004121800181847,0.0331134382518834
2025-07-17,BEAR_TREND,0.9934,0.5,0,0,0,-0.0007324129021104575,0.010158614976133684,0.026925117371789042
2025-07-18,BEAR_TREND,0.9925,0.5,0,0,0,0.001896175165666536,0.015169401325331844,0.025271710239561873
2025-07-21,BEAR_TREND,0.9757,0.5,0,0,0,0.00014302326913218089,0.012993580790673143,0.023108585791592473
2025-07-22,BEAR_TREND,0.7305,0.5,0,0,0,0.008507639834927083,0.010177278467495388,0.017412574968810768
2025-07-23,BEAR_TREND,0.6465,0.4913,0,0,1,0.00033105252282705777,0.00039413787604813955,0.0061493661232236985
2025-07-24,BEAR_TREND,0.6189,0.4223,0,0,1,0.004224349640319147,-0.0036883986202659313,0.0017811348345651012
2025-07-25,BEAR_TREND,0.5762,0.3155,0,0,1,-0.00025119675932994134,-0.02414068487057397,0.012886393753625436
2025-07-28,BEAR_TREND,0.9048,0.5,0,0,0,-0.0026375522185667633,-0.009058981516164133,0.008682091703669403
2025-07-29,BEAR_TREND,0.8702,0.5,0,0,0,-0.001259331011043141,-0.01147573498683574,0.015584136479429134
2025-07-30,BEAR_TREND,0.9678,0.5,0,0,0,-0.0037512265266995692,-0.0026478618319251135,0.019181645475428777
2025-07-31,BEAR_TREND,0.9882,0.5,0,0,0,-0.016390369519761472,0.00026896756963945556,0.026642201849157443
2025-08-01,BEAR_TREND,0.9891,0.5,0,0,0,0.01519971367995021,0.024866579509998488,0.03752495523774124
2025-08-04,BEAR_TREND,0.9827,0.5,0,0,0,-0.005069966572431306,0.007525664584672409,0.014417729630584741
2025-08-05,BEAR_TREND,0.9932,0.5,0,0,0,0.0076597782637986,0.023440709350396993,0.025112714285056237
2025-08-06,BEAR_TREND,0.9352,0.5,0,0,0,-0.0008376239960258269,0.019137728789003328,0.02582247604610388
2025-08-07,BEAR_TREND,0.9235,0.5,0,0,0,0.007797572699558275,0.020087020031235525,0.023708830648372814
2025-08-08,BEAR_TREND,0.9901,0.5,0,0,0,-0.001977636249400061,0.009824520525607783,0.018283668310447476
2025-08-11,BEAR_TREND,0.8992,0.5,0,0,0,0.010646115486174113,0.011605338351104999,0.02266021248093253
2025-08-12,BEAR_TREND,0.7553,0.5,0,0,0,0.003423147456803166,-0.0044811607172615675,0.01481276028926759
2025-08-13,VOLATILE_TRANSITION,0.6504,0.5,0,0,1,9.306090191762983e-05,-0.010513400292640696,0.019755254600311467
2025-08-14,VOLATILE_TRANSITION,0.5179,0.25,0,0,1,-0.002341289856780615,-0.014574844304510726,0.019319172531741646
2025-08-15,VOLATILE_TRANSITION,0.6118,0.4045,0,0,1,-0.00021763143719111255,0.002906121068320777,0.02715083714443489
2025-08-18,VOLATILE_TRANSITION,0.6938,0.5,0,0,1,-0.005425130066677664,-0.0012902851716810604,0.02595994441966254
2025-08-19,VOLATILE_TRANSITION,0.5211,0.25,0,0,1,-0.0026569874257286186,0.008361842859079704,0.03027462944511239
2025-08-20,VOLATILE_TRANSITION,0.7061,0.5,0,0,1,-0.004011918361787603,0.013351871892562484,0.0378460751041223
2025-08-21,BEAR_TREND,0.884,0.5,0,0,1,0.015356692851615561,0.021036931721882368,0.047187628023286576
2025-08-22,VOLATILE_TRANSITION,0.5442,0.25,0,0,1,-0.004400967127286992,-0.0004028107279855364,0.03622892850629489
2025-08-25,VOLATILE_TRANSITION,0.7174,0.5,0,0,1,0.004187036349890816,-0.00342422410776011,0.03514378129343365
2025-08-26,BEAR_TREND,0.7537,0.5,0,0,1,0.0022785132820093423,-0.002201042685535226,0.027547952581889135
2025-08-27,BEAR_TREND,0.7642,0.5,0,0,0,0.003541457922389135,0.0038507310325344157,0.02048218048108752
2025-08-28,BEAR_TREND,0.7323,0.5,0,0,0,-0.00596377589262187,-0.0025890487647972638,0.022706797128039025
2025-08-29,BEAR_TREND,0.7975,0.5,0,0,0,-0.007410295555874247,0.005860046877703251,0.031734008396687274
2025-09-02,BEAR_TREND,0.9768,0.5,0,0,0,0.0054195597134076845,0.01571214710469726,0.04335195932455771
2025-09-03,BEAR_TREND,0.9064,0.5,0,0,0,0.008357456059411517,0.013157555042747626,0.041263965189074714
2025-09-04,BEAR_TREND,0.9008,0.5,0,0,0,-0.002896337864108256,0.013110044244443397,0.03382316503237148
2025-09-05,BEAR_TREND,0.8429,0.5,0,0,0,0.0024567323434190325,0.0157128922196057,0.03681085272187734
2025-09-08,BEAR_TREND,0.8761,0.5,0,0,0,0.002311825610804341,0.018618027477416588,0.03797905705519944
2025-09-09,BEAR_TREND,0.9134,0.5,0,0,0,0.0028908542790047065,0.014869400454635251,0.03174554197673207
2025-09-10,BEAR_TREND,0.828,0.5,0,0,0,0.008310170355944058,0.010686742799028925,0.034906131900431125
2025-09-11,VOLATILE_TRANSITION,0.5238,0.25,0,0,1,-0.0003346129431468503,0.007040443519862327,0.023403344032835838
2025-09-12,VOLATILE_TRANSITION,0.5411,0.25,0,0,1,0.005323952420932088,0.012366939811585986,-0.003923725407196099
2025-09-15,BEAR_TREND,0.8465,0.5,0,0,1,-0.0013767927852816886,0.01176993450757946,0.006004224722608864
2025-09-16,BEAR_TREND,0.9051,0.5,0,0,0,-0.0012424352925486382,0.007649622429118708,0.006160509359300459
2025-09-17,BEAR_TREND,0.9157,0.5,0,0,0,0.004672445142330339,0.005693159356544131,0.011884583377532731
2025-09-18,BEAR_TREND,0.8121,0.5,0,0,0,0.004952874775332017,-0.0036022174870523616,0.0003194473644243523
2025-09-19,BEAR_TREND,0.9242,0.5,0,0,0,0.004731100453688075,-0.0028325562231473755,0.001039630538557601
2025-09-22,BEAR_TREND,0.8004,0.5,0,0,0,-0.005443566388828813,-0.004738830871760524,0.006688175705219068
2025-09-23,BEAR_TREND,0.5565,0.2662,0,0,1,-0.003181633452613686,0.004478128722692043,0.012183057209520065
2025-09-24,VOLATILE_TRANSITION,0.517,0.25,0,0,1,-0.0046134974884720625,0.011117871573964377,0.010134690022977733
2025-09-25,BEAR_TREND,0.9207,0.5,0,0,1,0.005729144366994232,0.016974289043304003,0.02083429527998293
2025-09-26,BEAR_TREND,0.8078,0.5,0,0,0,0.0028103664411398555,0.011166154139524043,0.023314420098632382
2025-09-29,BEAR_TREND,0.9793,0.5,0,0,0,0.0037668667591119753,0.01194848138241289,0.0324855262621222
2025-09-30,BEAR_TREND,0.8438,0.5,0,0,0,0.0034074772846366397,0.004413199535570955,0.03134287554742343
2025-10-01,BEAR_TREND,0.7137,0.5,0,0,0,0.001151803537192908,0.006971336134344197,0.02833429355223327
2025-10-02,BEAR_TREND,0.8872,0.5,0,0,0,-1.4767362221612679e-05,0.0028989891327806383,0.015854460215763755
2025-10-03,BEAR_TREND,0.8005,0.5,0,0,0,0.003586228910336109,-0.02419278204702513,0.019201615077974576
2025-10-06,BEAR_TREND,0.9028,0.5,0,0,0,-0.003707492250961897,-0.012760390437823066,0.01746556506057151
2025-10-07,BEAR_TREND,0.9655,0.5,0,0,0,0.005963052412792269,-0.010297140767648871,0.009146398798693056
2025-10-08,BEAR_TREND,0.968,0.5,0,0,0,-0.0028970083792374535,-0.011796043971275982,0.0066408317864781186
2025-10-09,BEAR_TREND,0.9581,0.5,0,0,0,-0.02702782789908964,-0.01567437139125394,-0.001266413554676049
2025-10-10,BEAR_TREND,0.9996,0.5,0,0,0,0.015344074693208754,0.017411470635345205,0.027487605400158044
2025-10-13,BEAR_TREND,0.9985,0.5,0,0,0,-0.0012216548034567065,0.012457805416941081,0.027750986831568625
2025-10-14,BEAR_TREND,0.9994,0.5,0,0,0,0.004439523175783,0.01368108362331677,0.0313637259367483
2025-10-15,BEAR_TREND,0.9996,0.5,0,0,0,-0.006810261153983976,0.003953973084523721,0.027376605716156854
2025-10-16,BEAR_TREND,1.0,0.5,0,0,0,0.0056763938002961645,0.01683220376258876,0.01725607734085366
2025-10-17,BEAR_TREND,1.0,0.5,0,0,0,0.010400475399621634,0.019356070768910216,0.011348669258008481
2025-10-20,BEAR_TREND,0.9994,0.5,0,0,0,-1.4904481475785936e-05,0.020765691675838305,-0.008386742582596862
2025-10-21,BEAR_TREND,0.9986,0.5,0,0,0,-0.0051989069274410715,0.023492098906881864,-0.016699211650906154
2025-10-22,BEAR_TREND,0.9996,0.5,0,0,0,0.005929891190499692,0.029335189091860725,-0.007741866219382221
2025-10-23,BEAR_TREND,1.0,0.5,0,0,0,0.008172571104630766,0.012013283866064262,-0.028626248903260265
2025-10-24,BEAR_TREND,0.9887,0.5,0,0,0,0.011797712023148943,0.007102174238739378,-0.02690288374920813
2025-10-27,BEAR_TREND,0.7725,0.5,0,0,0,0.002655998956591077,-0.0027727195852733644,-0.024093807195795236
2025-10-28,BEAR_TREND,0.9894,0.5,0,0,0,0.0004803870398957244,-0.017203698935536527,-0.01752389740140703
2025-10-29,BEAR_TREND,0.9991,0.5,0,0,0,-0.010998143937076876,-0.014271458467187581,-0.0112163887186022
2025-10-30,BEAR_TREND,0.9954,0.5,0,0,0,0.0032800997320787673,-0.014003537429732038,0.005236530061154765
2025-10-31,BEAR_TREND,0.9862,0.5,0,0,0,0.0018767772528909266,-0.016259583114980436,-0.002624374291337328
2025-11-03,BEAR_TREND,0.9748,0.5,0,0,0,-0.011853539942447533,-0.0027805187624831973,-0.0026487418992485745
2025-11-04,BEAR_TREND,0.9952,0.5,0,0,0,0.003465389196996238,0.011492118173580534,0.0128102405564261
2025-11-05,BEAR_TREND,0.9961,0.5,0,0,0,-0.010729333212666003,0.008559949131308642,0.010050443819184851
2025-11-06,BEAR_TREND,0.9994,0.5,0,0,0,0.0009845075813768034,0.0025809098384825813,0.02294458516251585
2025-11-07,BEAR_TREND,0.9954,0.5,0,0,0,0.015604343307994428,0.0014308021887614597,0.018868292188469526
